barcode,tradeName,unitsPerPack,tier,why,batches,detail,lastStripCost,packetPrice
3594452600521,"Diamicron MR 60mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/4/10",3,"2026-07-08:1@2908 | 2026-07-11:4@2908 | 2026-07-25:10@2908",2908,
6291109120698,"Panadol Joint",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 4/6/8",3,"2026-07-08:4@3511 | 2026-08-12:6@3515 | 2026-09-05:8@3511",3511,
6251161010221,"Uciderm cream",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/7/10",3,"2026-07-08:2@2851 | 2026-07-21:7@2863 | 2026-08-30:10@2860",2860,
6251159062041,"Dexilant 60mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/4/2",3,"2026-07-09:3@10227 | 2026-08-07:4@10226 | 2026-09-09:2@10226",10226,
8901302097304,"Plagreine 75mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 15/5/10",3,"2026-07-11:15@1536 | 2026-09-02:5@1536 | 2026-09-17:10@1536",1536,
4048846023285,"Mobic 15mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/2/6",3,"2026-07-11:3@3954 | 2026-07-28:2@3954 | 2026-08-13:6@3954",3954,
6251875002215,"ciproneer 0.3% 10ml drop",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/1",3,"2026-07-11:2@1790 | 2026-08-31:1@1790 | 2026-09-09:2@1985",1985,
6251875001003,"Piodol 250mg/5ml syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 9/10",3,"2026-07-11:9@1400 | 2026-07-12:10@1400 | 2026-08-03:10@1400",1400,
Zyloric TM 300mg,"Zyloric TM 300mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 4/6/22",3,"2026-07-12:4@4663 | 2026-07-27:6@4663 | 2026-09-05:22@4240",4240,
6281056587866,"J.casanova ",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/3/5",3,"2026-07-12:2@4000 | 2026-08-03:3@4200 | 2026-08-25:5@4200",4200,
8901111076859,"Sitapril M 50\500mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 12/18",3,"2026-07-13:12@2240 | 2026-09-09:12@2200 | 2026-09-14:18@2200",2200,
Yasmin tab,"yasmin tab ",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/10",3,"2026-07-14:5@10183 | 2026-07-14:5@10182 | 2026-09-06:10@10182",10182,
3337875816847,"Cicaplast B5+",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",3,"2026-07-14:1@22000 | 2026-07-14:1@17250 | 2026-08-07:2@17250",17250,
7640153080783,"Uvamin cap",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 8/10",3,"2026-07-14:8@3830 | 2026-08-09:10@3829 | 2026-09-17:10@3830",3830,
4008500109427,"Bepanthen Ointment 30g",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 8/2/10",3,"2026-07-14:8@4916 | 2026-08-05:2@4973 | 2026-08-10:10@4910",4910,
8901111079300,"Empadil M 5\1000mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 6/3",3,"2026-07-14:6@7128 | 2026-08-13:3@7260 | 2026-09-02:6@7260",7260,
5055565788882,"Lisinopril 5mg accord tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 6/8/10",3,"2026-07-15:6@1843 | 2026-07-25:8@1843 | 2026-09-08:10@1844",1844,
7640153080325,"Lofral 10mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/6/9",3,"2026-07-15:3@3438 | 2026-07-26:6@3438 | 2026-08-30:9@3438",3438,
3664898116662,"Coversyl 10mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/1",3,"2026-07-15:2@7636 | 2026-07-31:1@7636 | 2026-09-08:2@7630",7630,
8901111085707,"Diazac 10/1000mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/2",3,"2026-07-15:5@9720 | 2026-09-03:2@9900 | 2026-09-10:2@10620",10620,
8901175060627,"ALZYL 500MG",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 29/17",3,"2026-07-16:29@1122 | 2026-08-03:17@1117 | 2026-08-23:17@1117",1117,
8699525094315,"FLEOXILEVO 500MG",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 10/8/18",3,"2026-07-16:10@4266 | 2026-07-16:8@4266 | 2026-08-24:18@4266",4266,
8690506430672,"Povidone solution",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/15/10",3,"2026-07-17:1@761 | 2026-08-20:15@1080 | 2026-09-16:10@896",896,
Ivf-C inj,"IVF-C inj",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/2",3,"2026-07-19:3@23210 | 2026-08-01:2@23210 | 2026-08-02:3@22810",22810,
3800501091135,"Nefopam Vitapure",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 24/15/12",3,"2026-07-19:24@2310 | 2026-07-21:15@2310 | 2026-08-15:12@2312",2312,
6251151001079,"Apisal  Dead sea",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/3/5",3,"2026-07-21:2@6376 | 2026-07-22:3@3240 | 2026-09-13:5@3300",3300,
8964003537203,"Cipesta 500mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",3,"2026-07-21:1@2475 | 2026-07-21:1@2475 | 2026-08-17:2@2475",2475,
Azi-Once syr,"Azi-Once syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/12",3,"2026-07-24:5@5376 | 2026-07-27:5@5376 | 2026-08-20:12@5303",5303,
Cialis 20mg,"Cialis 20mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/4",3,"2026-07-26:1@10345 | 2026-09-06:4@10349 | 2026-09-09:4@10349",10349,
97dc5bf7a50cc717542777fe32c67e89f3172ca1c1e61a4e00427ea4b5a3c5f719e36f434794a10d,"Coversyl plus 10/2.5",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/1",3,"2026-07-26:2@11964 | 2026-08-31:1@11965 | 2026-09-12:1@11966",11966,
Elica cream,"Elica cream",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/3/5",3,"2026-07-26:2@4828 | 2026-08-06:3@4827 | 2026-08-09:5@4827",4827,
3664798010466,"Doliprane 1000mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 10/20",3,"2026-07-28:10@1500 | 2026-08-26:20@150 | 2026-09-17:10@1500",1500,
6251159037308,"Dentagyl tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/6",3,"2026-07-28:2@4200 | 2026-08-24:2@0 | 2026-09-09:6@4450",4450,
8901302203101,"Apivas-2.5 mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/5/6",3,"2026-07-28:1@3409 | 2026-08-20:5@3409 | 2026-08-20:6@3409",3409,
5944728004771,"Moxipharm eye drop",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",3,"2026-08-02:1@7681 | 2026-08-02:2@7680 | 2026-08-05:1@7680",7680,
6251875003526,"DEXACURE 0.1% eye drop",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/3",3,"2026-08-02:1@1115 | 2026-08-02:3@1115 | 2026-09-08:3@1193",1193,
010406526746665121595748283051728043010E218906,"Concor 5mg plus",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/3",3,"2026-08-02:2@3443 | 2026-08-20:3@3443 | 2026-09-09:3@3443",3443,
6291103730275,"glovit-h cap",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 6/2/10",3,"2026-08-04:6@3865 | 2026-08-05:2@3862 | 2026-08-07:10@3384",3384,
6285147005697,"Zeta ointment",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2/7",3,"2026-08-05:1@2195 | 2026-08-20:2@2195 | 2026-09-05:7@2195",2195,
5055565789070,"Aciclovir 200mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/10",3,"2026-08-07:5@1317 | 2026-08-24:10@1317 | 2026-08-30:10@1365",1365,
3582910077220,"Flagyl 500mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 4/2",3,"2026-08-20:4@2436 | 2026-08-25:2@2436 | 2026-08-25:2@2445",2445,
Panadol cold&fiu Day,"Panadol cold&fiu Day",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 15/9",3,"2026-08-27:15@1748 | 2026-09-03:9@1748 | 2026-09-16:15@1748",1748,
5285007350777,"Diclofenac Gel",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 9/5",2,"2026-05-02:9@858 | 2026-05-03:5@858",858,
Olmetec 20\12.5,"Olmetec 20\12.5",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/3",2,"2026-05-03:1@14112 | 2026-07-02:3@14112",14112,
8684051918440,"Diclofenac sodium ALIDO amp",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 30/20",2,"2026-05-03:30@31 | 2026-09-12:20@262",262,
8680199009620,"Apfecto drop",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",2,"2026-05-03:1@9840 | 2026-08-02:2@9489",9489,
6221094031297,"Fever  n flu syrup",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/10",2,"2026-05-04:1@2500 | 2026-09-06:10@2743",2743,
7640153087614,"Cardex TM 5mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/9",2,"2026-05-06:3@1550 | 2026-08-12:9@1536",1536,
4010439201288,"Lacalut aktiv",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/5",2,"2026-05-06:2@5985 | 2026-08-15:5@6790",6790,
5067447722518,"D- way D3 5000iu",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 7/20",2,"2026-05-06:7@7700 | 2026-09-16:20@5000",5000,
6291103860958,"Toraject 30mg INJection",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/100",2,"2026-05-08:2@0 | 2026-09-16:100@1000",1000,
Dian 35tab,"Dian 35tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",2,"2026-05-09:1@3851 | 2026-09-08:2@7702",7702,
8906113370189,"Gentamycen-80",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 8/15",2,"2026-05-10:8@900 | 2026-07-08:15@900",900,
5040273161041,"Hayax",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/25",2,"2026-05-10:1@3330 | 2026-06-30:25@2500",2500,
4005292013369,"A-Z hansal ",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/10",2,"2026-05-10:1@4777 | 2026-08-20:10@5290",5290,
89023991073249,"Achee syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/28",2,"2026-05-10:5@1321 | 2026-08-23:28@1321",1321,
8720689011662,"رضاعه ايفينت 260ml",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/1",2,"2026-05-10:2@12100 | 2026-05-10:1@12485",12485,
8720689012027,"ديس ايفينت 2قطرة",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/2",2,"2026-05-10:3@2255 | 2026-09-14:2@5094",5094,
6211365027050,"ProctO-Cinolone 20g oint",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/5",2,"2026-05-11:1@2000 | 2026-07-19:5@1870",1870,
4262422540144,"Lipozal 20mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/5",2,"2026-05-11:3@2456 | 2026-08-11:5@2456",2456,
7804653720901,"Dutasvitae 0.5mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/3",2,"2026-05-11:1@4867 | 2026-07-12:3@4868",4868,
DuAllerm syr,"DuAllerm syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/5",2,"2026-05-11:2@792 | 2026-08-07:5@792",792,
6251653190004,"Atoxia 60mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/1",2,"2026-05-11:2@5000 | 2026-07-09:1@5003",5003,
5907609356833,"Eveline wgitening Hand cream",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/3",2,"2026-05-12:2@5650 | 2026-05-12:3@5500",5500,
6221508162715,"XAROXAN 1G IM",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 24/26",2,"2026-05-14:24@1402 | 2026-05-24:26@1577",1577,
3800023403751,"aquarelle mouth wash gum care",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 8/6",2,"2026-05-14:8@4379 | 2026-08-25:6@4379",4379,
6858679626700,"prednomel 5mg ",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 7/40",2,"2026-05-15:7@435 | 2026-09-07:40@436",436,
6251651000527,"Coldad syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/5",2,"2026-05-15:3@1254 | 2026-08-11:5@1254",1254,
PAA169509,"Detrusitol 2mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",2,"2026-05-17:1@15186 | 2026-08-22:2@15186",15186,
8901111174111,"Kamagra 50mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/10",2,"2026-05-18:2@1319 | 2026-07-19:10@1316",1316,
9504000086565,"ParAzar\250",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/5",2,"2026-05-18:1@1511 | 2026-07-22:5@1980",1980,
Ketofien Hof syr,"Ketofien Hof syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/5",2,"2026-05-18:2@2000 | 2026-07-22:5@2022",2022,
Butaphar syr,"Butaphar syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/8",2,"2026-05-18:1@726 | 2026-08-11:8@726",726,
6251159023851,"Blopress Plus 8mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/4",2,"2026-05-19:2@5025 | 2026-08-02:4@5048",5048,
724087789282,"Lavocestine syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/1",2,"2026-05-19:2@8363 | 2026-07-09:1@8363",8363,
5021265254309,"Pregnacare Original tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/4",2,"2026-05-19:1@6150 | 2026-09-06:4@6136",6136,
5281019903000,"Muscerolo 2 tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/6",2,"2026-05-20:5@1100 | 2026-09-03:6@1098",1098,
5281019900412,"Ketonaz shampoo",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/10",2,"2026-05-21:5@3489 | 2026-07-29:10@3524",3524,
6251875001560,"Pregafix 150mg cap",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/9",2,"2026-05-24:3@2427 | 2026-07-25:9@4340",4340,
5012617026255,"Prednisolone 5mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/10",2,"2026-05-24:1@413 | 2026-08-23:10@1639",1639,
8901111571118,"Amaday-10mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/10",2,"2026-05-27:2@516 | 2026-07-26:10@516",516,
Azi-once syr,"Azi-once syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/2",2,"2026-05-29:3@5376 | 2026-06-19:2@5376",5376,
096419704080,"Jamox 125mg/5ml syr",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/5",2,"2026-05-30:1@1320 | 2026-08-17:5@1320",1320,
150100306902016,"Halamine lotion",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/3",2,"2026-05-30:1@1584 | 2026-06-19:3@1584",1584,
3664798031997,"Telfast 180mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",2,"2026-05-31:1@11260 | 2026-06-01:2@5625",5625,
6251106000225,"Diostar 160mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 4/9",2,"2026-05-31:4@3660 | 2026-08-03:9@3657",3657,
6251875001751,"Motidom10mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/6",2,"2026-05-31:5@735 | 2026-08-11:6@696",696,
5285006160940," suldex-A supp",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 10/26",2,"2026-05-31:10@888 | 2026-08-23:26@444",444,
6251651003214,"Bonjour tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 12/10",2,"2026-06-01:12@1408 | 2026-08-25:10@2112",2112,
5021265251339,"Jointace gel",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",2,"2026-06-01:1@12987 | 2026-09-05:2@12987",12987,
6217863335550,"Lido plus spry 50ml",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/5",2,"2026-06-01:3@2376 | 2026-08-13:5@2400",2400,
6214100000073,"Lido spray",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/5",2,"2026-06-01:1@2000 | 2026-08-26:5@2400",2400,
8437020075435,"montelina ",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 4/9",2,"2026-06-01:4@5077 | 2026-08-03:9@5437",5437,
8901111009536,"Apmol 500 amp",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/10",2,"2026-06-01:5@250 | 2026-06-24:10@225",225,
8684543712389,"Melatonin 5mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/1",2,"2026-06-01:5@1570 | 2026-07-27:1@8050",8050,
3664798030655,"Zympass 20\10",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/6",2,"2026-06-02:1@11887 | 2026-08-05:6@11890",11890,
6251159026944,"Blopress 16mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/4",2,"2026-06-02:2@6235 | 2026-08-13:4@6235",6235,
6945449388798,"رضاعة-Fish- زجاج 240ml ",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/3",2,"2026-06-04:1@2601 | 2026-06-24:3@3220",3220,
8852916015836,"Playboy triple play",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",2,"2026-06-04:1@3850 | 2026-06-04:2@3850",3850,
8672653096758,"Playboy G-Vibrtions",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/2",2,"2026-06-04:1@3850 | 2026-08-12:2@3889",3889,
5055565789162,"Digoxin 250mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 4/2",2,"2026-06-04:4@1482 | 2026-07-16:2@1481",1481,
6945449385537,"ملاطة حليب Fish",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/4",2,"2026-06-04:2@1135 | 2026-08-31:4@925",925,
6211170017666,"Retane 10mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 4/5",2,"2026-06-08:4@2530 | 2026-08-22:5@2420",2420,
8901302056981,"Microflox 500mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/5",2,"2026-06-08:3@965 | 2026-08-23:5@965",965,
5055565759950,"Letrozole 2.5mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 2/4",2,"2026-06-08:2@9765 | 2026-06-11:4@9715",9715,
9008732007596,"Thrombo Ass 75mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/9",2,"2026-06-08:3@735 | 2026-06-23:9@731",731,
6251875002673,"no-vomit 4mg/2ml amp",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/10",2,"2026-06-09:5@839 | 2026-07-23:10@775",775,
6858679626946,"Levofloxacin-Mel 500mg",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 1/10",2,"2026-06-10:1@2640 | 2026-09-07:10@2376",2376,
8901111051344,"Lastavin HTZ 80/12.5mg tab",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/6",2,"2026-06-11:3@1610 | 2026-08-08:6@1609",1609,
8699566753103,"Santaferron amp",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 5/10",2,"2026-06-13:5@3302 | 2026-07-12:10@3272",3272,
Bepanthen cream,"Bepanthen cream",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 4/5",2,"2026-06-13:4@4916 | 2026-07-21:5@4916",4916,
Primolut N,"primolut N",,د — غير محدد,"كميات مختلفة بلا بداية مبكرة: 3/6",2,"2026-06-13:3@3950 | 2026-07-21:6@3896",3896,
